CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,9439934,36000,0.18,0.0,2014-06-04
C00033,BANK OF CHINA (HONG KONG) LTD,58820417,-628000,1.11,-0.01,2014-06-04
C00028,NANYANG COMMERCIAL BANK LTD,9961398,8000,0.19,0.0,2014-06-04
C00019,THE HONGKONG AND SHANGHAI BANKING,229635503,80000,4.33,0.0,2014-06-04
C00010,CITIBANK N.A.,5701306,12000,0.11,0.0,2014-06-04
B01945,INTEGRITY SECURITIES LTD,35690000,168000,0.67,0.0,2014-06-04
B01842,BOCOM INTERNATIONAL SECURITIES LTD,8616284,140000,0.16,0.0,2014-06-04
B01818,I-ACCESS INVESTORS LTD,136000,-16000,0.0,-0.0,2014-06-04
B01727,ICBC (ASIA) SECURITIES LTD,12746325,36000,0.24,0.0,2014-06-04
B01700,REALINK FINANCIAL TRADE LTD,41600,-12000,0.0,-0.0,2014-06-04
B01610,KGI ASIA LTD,1481126,24000,0.03,0.0,2014-06-04
B01609,WILBY SECURITIES LTD,540600,40000,0.01,0.0,2014-06-04
B01584,CHIEF SECURITIES LTD,210942,-24000,0.0,-0.0,2014-06-04
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,811314,4000,0.02,0.0,2014-06-04
B01497,SINOPAC SECURITIES (ASIA) LTD,64842655,27278177,1.22,0.51,2014-06-04
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,144000,8000,0.0,0.0,2014-06-04
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,28000,28000,0.0,0.0,2014-06-04
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,14365340,44000,0.27,0.0,2014-06-04
B01224,MERRILL LYNCH FAR EAST LTD,300000,36000,0.01,0.0,2014-06-04
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,6609943,120000,0.12,0.0,2014-06-04
,Total changed named holdings,460122687,27382177,8.68,0.52,
,Unchanged named holdings,392664124,0,7.4,0.0,
,Total named holdings,852786811,27382177,16.08,0.0,
,Unnamed Investor Participants,281255,0,0.01,0.0,
,Total securities in CCASS,853068066,27382177,16.09,0.52,
,Securities not in CCASS,4449733849,-27382177,83.91,-0.52,
,Issued securities,5302801915,0,100.0,0.0,31-May-2014
