CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,21500000,-632000,0.27,-0.01,2010-06-21
C00037,SHANGHAI COMMERCIAL BANK LTD,15944000,100000,0.2,0.0,2010-06-21
C00033,BANK OF CHINA (HONG KONG) LTD,119974000,-480000,1.51,-0.01,2010-06-21
C00028,NANYANG COMMERCIAL BANK LTD,12870000,300000,0.16,0.0,2010-06-21
C00019,THE HONGKONG AND SHANGHAI BANKING,135998000,-70000,1.71,-0.0,2010-06-21
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,32808000,400000,0.41,0.01,2010-06-21
B01850,HAI TONG SECURITIES (HK) BROKERAGE LTD,293892837,-950000,3.71,-0.01,2010-06-21
B01820,CMB INTERNATIONAL CAPITAL CORPORATION,0,-60000,0.0,-0.0,2010-06-21
B01727,ICBC (ASIA) SECURITIES LTD,7932000,100000,0.1,0.0,2010-06-21
B01610,KGI ASIA LTD,13986000,34000,0.18,0.0,2010-06-21
B01607,RHB SECURITIES HONG KONG LTD,26174000,910000,0.33,0.01,2010-06-21
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,1972000,200000,0.02,0.0,2010-06-21
B01514,KARL-THOMSON SECURITIES CO LTD,1014000,70000,0.01,0.0,2010-06-21
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,124000,-140000,0.0,-0.0,2010-06-21
B01340,LEHIN SECURITIES LTD,385438,-100000,0.0,-0.0,2010-06-21
B01284,HANG SENG SECURITIES LTD,65344000,-200000,0.82,-0.0,2010-06-21
B01266,PREMIER Q SECURITIES LTD,76736000,-900000,0.97,-0.01,2010-06-21
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,844000,30000,0.01,0.0,2010-06-21
B01183,CHONG HING SECURITIES LTD,7508000,78000,0.09,0.0,2010-06-21
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,18266000,300000,0.23,0.0,2010-06-21
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,414323163,950000,5.22,0.01,2010-06-21
B01130,BOCI SECURITIES LTD,61302000,60000,0.77,0.0,2010-06-21
,Total changed named holdings,1328897438,0,16.76,0.0,
,Unchanged named holdings,796228203,0,10.04,0.0,
,Total named holdings,2125125641,0,26.8,0.0,
,Unnamed Investor Participants,10482000,0,0.13,0.0,
,Total securities in CCASS,2135607641,0,26.93,0.0,
,Securities not in CCASS,5794559043,0,73.07,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2010
