CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,9207534,-60000,0.9,-0.01,2013-11-06
C00037,SHANGHAI COMMERCIAL BANK LTD,13104598,24000,1.29,0.0,2013-11-06
C00036,CHINA CONSTRUCTION BANK (ASIA),185400,-56000,0.02,-0.01,2013-11-06
C00033,BANK OF CHINA (HONG KONG) LTD,60826417,292000,5.97,0.03,2013-11-06
C00019,THE HONGKONG AND SHANGHAI BANKING,80817113,56000,7.93,0.01,2013-11-06
C00010,CITIBANK N.A.,4806728,80000,0.47,0.01,2013-11-06
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,792362,12000,0.08,0.0,2013-11-06
B01945,INTEGRITY SECURITIES LTD,124000,64000,0.01,0.01,2013-11-06
B01939,SOOCHOW SECURITIES INTERNATIONAL,332000,8000,0.03,0.0,2013-11-06
B01875,GUODU SECURITIES (HONG KONG) LTD,43000,4000,0.0,0.0,2013-11-06
B01727,ICBC (ASIA) SECURITIES LTD,18282925,12000,1.79,0.0,2013-11-06
B01700,REALINK FINANCIAL TRADE LTD,25600,4000,0.0,0.0,2013-11-06
B01673,FULBRIGHT SECURITIES LTD,1561600,-28000,0.15,-0.0,2013-11-06
B01659,CHEER UNION SECURITIES LTD,92000,24000,0.01,0.0,2013-11-06
B01604,HUABANG SECURITIES LTD,144000,4000,0.01,0.0,2013-11-06
B01497,SINOPAC SECURITIES (ASIA) LTD,655000,40000,0.06,0.0,2013-11-06
B01284,HANG SENG SECURITIES LTD,10334267,132000,1.01,0.01,2013-11-06
B01266,PREMIER Q SECURITIES LTD,2616000,-356000,0.26,-0.03,2013-11-06
B01252,CORPORATE BROKERS LTD,57000,40000,0.01,0.0,2013-11-06
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1259905,-432000,0.12,-0.04,2013-11-06
B01183,CHONG HING SECURITIES LTD,860342,12000,0.08,0.0,2013-11-06
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,1127060,12000,0.11,0.0,2013-11-06
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,12798543,60000,1.26,0.01,2013-11-06
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,48958323,36000,4.8,0.0,2013-11-06
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,219342,16000,0.02,0.0,2013-11-06
,Total changed named holdings,269231059,0,26.41,0.0,
,Unchanged named holdings,110839345,0,10.87,0.0,
,Total named holdings,380070404,0,37.28,0.0,
,Unnamed Investor Participants,281255,0,0.03,0.0,
,Total securities in CCASS,380351659,0,37.3,0.0,
,Securities not in CCASS,639241199,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,31-Oct-2013
