CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00093,BNP PARIBAS SECURITIES SERVICES,48200,-4000,0.0,-0.0,2017-07-27
C00033,BANK OF CHINA (HONG KONG) LTD,94575787,56000,1.45,0.0,2017-07-27
C00019,THE HONGKONG AND SHANGHAI BANKING,269701717,-212000,4.14,-0.0,2017-07-27
B02034,CHUENMAN SECURITIES LTD,164000,164000,0.0,0.0,2017-07-27
B01955,FUTU SECURITIES INTERNATIONAL,112000,-188000,0.0,-0.0,2017-07-27
B01938,CHINA INDUSTRIAL SECURITIES,603570235,-364000,9.26,-0.01,2017-07-27
B01927,KINGKEY SECURITIES GROUP LTD,720000,120000,0.01,0.0,2017-07-27
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,10962381,-27727270,0.17,-0.43,2017-07-27
B01818,I-ACCESS INVESTORS LTD,550000,400000,0.01,0.01,2017-07-27
B01607,RHB SECURITIES HONG KONG LTD,258000,-104000,0.0,-0.0,2017-07-27
B01556,LUK FOOK SECURITIES (HK) LTD,1141927,132000,0.02,0.0,2017-07-27
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,52000,4000,0.0,0.0,2017-07-27
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,344200,300000,0.01,0.0,2017-07-27
B01323,DEUTSCHE SECURITIES ASIA LTD,176000,8000,0.0,0.0,2017-07-27
B01284,HANG SENG SECURITIES LTD,22041469,-64000,0.34,-0.0,2017-07-27
B01275,SANFULL SECURITIES LTD,958571,-200000,0.01,-0.0,2017-07-27
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,8911899,-48000,0.14,-0.0,2017-07-27
,Total changed named holdings,1014288386,-27727270,15.56,-0.43,
,Unchanged named holdings,4660680748,0,71.5,0.0,
,Total named holdings,5674969134,-27727270,87.06,0.0,
,Unnamed Investor Participants,1056655,0,0.02,0.0,
,Total securities in CCASS,5676025789,-27727270,87.08,-0.43,
,Securities not in CCASS,842313163,27727270,12.92,0.43,
,Issued securities,6518338952,0,100.0,0.0,30-Jun-2017
