CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,1846000,82000,0.02,0.0,2011-01-24
C00041,OCBC WING HANG BANK LTD,7762000,-150000,0.1,-0.0,2011-01-24
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,48626000,2726000,0.61,0.03,2011-01-24
C00037,SHANGHAI COMMERCIAL BANK LTD,129688000,-3466000,1.64,-0.04,2011-01-24
C00033,BANK OF CHINA (HONG KONG) LTD,137368000,1664000,1.73,0.02,2011-01-24
C00028,NANYANG COMMERCIAL BANK LTD,31250000,700000,0.39,0.01,2011-01-24
C00019,THE HONGKONG AND SHANGHAI BANKING,341994000,1526000,4.31,0.02,2011-01-24
C00015,DBS BANK (HONG KONG) LTD,54150000,250000,0.68,0.0,2011-01-24
C00010,CITIBANK N.A.,22595614,-600000,0.28,-0.01,2011-01-24
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,15302000,-170000,0.19,-0.0,2011-01-24
B01842,BOCOM INTERNATIONAL SECURITIES LTD,28284000,2370000,0.36,0.03,2011-01-24
B01818,I-ACCESS INVESTORS LTD,764000,-46000,0.01,-0.0,2011-01-24
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,0,-120000,0.0,-0.0,2011-01-24
B01778,UNITED WORLD ONLINE LTD,1742000,40000,0.02,0.0,2011-01-24
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,562000,-20000,0.01,-0.0,2011-01-24
B01762,DBS VICKERS (HONG KONG) LTD,58170000,-100000,0.73,-0.0,2011-01-24
B01745,EVERGREEN SECURITIES LTD,3250000,200000,0.04,0.0,2011-01-24
B01705,HENIK SECURITIES LTD,942000,-100000,0.01,-0.0,2011-01-24
B01695,DAH SING SECURITIES LTD,3016000,200000,0.04,0.0,2011-01-24
B01686,FIRST SHANGHAI SECURITIES LTD,21360000,-1500000,0.27,-0.02,2011-01-24
B01676,TAI SHING STOCK INVESTMENT CO LTD,7660000,100000,0.1,0.0,2011-01-24
B01670,BAOQIAO PARTNERS SECURITIES (HK) LTD,300000,200000,0.0,0.0,2011-01-24
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,8016000,-582000,0.1,-0.01,2011-01-24
