CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",7548634,68000,0.12,0.0,2018-09-03
C00028,NANYANG COMMERCIAL BANK LTD,9624662,-300000,0.15,-0.0,2018-09-03
B01497,SINOPAC SECURITIES (ASIA) LTD,998176080,400000,15.25,0.01,2018-09-03
B01275,SANFULL SECURITIES LTD,2844000,-96000,0.04,-0.0,2018-09-03
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,0,-68000,0.0,-0.0,2018-09-03
B01224,MERRILL LYNCH FAR EAST LTD,615181,-4000,0.01,-0.0,2018-09-03
,Total changed named holdings,1018808557,0,15.56,0.0,
,Unchanged named holdings,5094100290,0,77.82,0.0,
,Total named holdings,6112908847,0,93.39,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6113450502,0,93.4,0.0,
,Securities not in CCASS,432170629,0,6.6,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Aug-2018
