CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,8863534,40000,0.87,0.0,2013-12-11
C00033,BANK OF CHINA (HONG KONG) LTD,59747817,20000,5.86,0.0,2013-12-11
C00019,THE HONGKONG AND SHANGHAI BANKING,84609190,208000,8.3,0.02,2013-12-11
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,796362,44000,0.08,0.0,2013-12-11
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,2174200,40000,0.21,0.0,2013-12-11
B01769,ONE CHINA SECURITIES LTD,2851,200,0.0,0.0,2013-12-11
B01633,ENLIGHTEN SECURITIES LTD,32000,32000,0.0,0.0,2013-12-11
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,819314,100000,0.08,0.01,2013-12-11
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,60000,-4000,0.01,-0.0,2013-12-11
B01460,BERICH BROKERAGE LTD,3450228,-20000,0.34,-0.0,2013-12-11
B01353,UOB KAY HIAN (HONG KONG) LTD,2132172,-4200,0.21,-0.0,2013-12-11
B01320,LUEN FAT SECURITIES CO LTD,42000,40000,0.0,0.0,2013-12-11
B01297,ONSHINE SECURITIES LTD,348000,228000,0.03,0.02,2013-12-11
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,20000,20000,0.0,0.0,2013-12-11
B01224,MERRILL LYNCH FAR EAST LTD,0,-12000,0.0,-0.0,2013-12-11
B01150,MTF SECURITIES LTD,24000,-8000,0.0,-0.0,2013-12-11
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,11370543,80000,1.12,0.01,2013-12-11
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,24848323,-740000,2.44,-0.07,2013-12-11
B01118,EAST ASIA SECURITIES CO LTD,714205,32000,0.07,0.0,2013-12-11
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,111342,-96000,0.01,-0.01,2013-12-11
,Total changed named holdings,200166081,0,19.63,0.0,
,Unchanged named holdings,179926723,0,17.65,0.0,
,Total named holdings,380092804,0,37.28,0.0,
,Unnamed Investor Participants,281255,0,0.03,0.0,
,Total securities in CCASS,380374059,0,37.31,0.0,
,Securities not in CCASS,639218799,0,62.69,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Nov-2013
