CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,16036534,-20000,0.25,-0.0,2017-09-29
C00033,BANK OF CHINA (HONG KONG) LTD,94094987,104000,1.44,0.0,2017-09-29
C00019,THE HONGKONG AND SHANGHAI BANKING,257413717,-200000,3.95,-0.0,2017-09-29
B02056,RUIBANG SECURITIES LTD,0,-392000,0.0,-0.01,2017-09-29
B01974,ARISTO SECURITIES LTD,360000,360000,0.01,0.01,2017-09-29
B01955,FUTU SECURITIES INTERNATIONAL,12000,-76000,0.0,-0.0,2017-09-29
B01940,SOFI SECURITIES (HONG KONG) LTD,23400,-200,0.0,-0.0,2017-09-29
B01939,SOOCHOW SECURITIES INTERNATIONAL,270000,-500000,0.0,-0.01,2017-09-29
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,1808000,-340000,0.03,-0.01,2017-09-29
B01789,HO FUNG SHARES INVESTMENT LTD,33713,200,0.0,0.0,2017-09-29
B01716,ORIENT SECURITIES LTD,0,-544000,0.0,-0.01,2017-09-29
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,65540000,264000,1.01,0.0,2017-09-29
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4526600,-4000,0.07,-0.0,2017-09-29
B01607,RHB SECURITIES HONG KONG LTD,278000,272000,0.0,0.0,2017-09-29
B01556,LUK FOOK SECURITIES (HK) LTD,1453927,800000,0.02,0.01,2017-09-29
B01551,YUE XIU SECURITIES CO LTD,253200,120000,0.0,0.0,2017-09-29
B01497,SINOPAC SECURITIES (ASIA) LTD,661125643,-100000,10.14,-0.0,2017-09-29
B01323,DEUTSCHE SECURITIES ASIA LTD,432000,16000,0.01,0.0,2017-09-29
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,11263197,240000,0.17,0.0,2017-09-29
,Total changed named holdings,1114924918,0,17.1,0.0,
,Unchanged named holdings,4470012216,0,68.58,0.0,
,Total named holdings,5584937134,0,85.68,0.0,
,Unnamed Investor Participants,1156655,0,0.02,0.0,
,Total securities in CCASS,5586093789,0,85.7,0.0,
,Securities not in CCASS,932245163,0,14.3,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Aug-2017
