CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10787534,16000,1.06,0.0,2013-09-13
C00037,SHANGHAI COMMERCIAL BANK LTD,13790598,-204000,1.35,-0.02,2013-09-13
C00033,BANK OF CHINA (HONG KONG) LTD,57377017,172000,5.63,0.02,2013-09-13
C00019,THE HONGKONG AND SHANGHAI BANKING,67595713,-560000,6.63,-0.05,2013-09-13
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,3566108,108000,0.35,0.01,2013-09-13
B01700,REALINK FINANCIAL TRADE LTD,93600,28000,0.01,0.0,2013-09-13
B01686,FIRST SHANGHAI SECURITIES LTD,7616915,20000,0.75,0.0,2013-09-13
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,855000,196000,0.08,0.02,2013-09-13
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,41400,8000,0.0,0.0,2013-09-13
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,2072505,100000,0.2,0.01,2013-09-13
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,51793749,116000,5.08,0.01,2013-09-13
,Total changed named holdings,215590139,0,21.14,0.0,
,Unchanged named holdings,164440265,0,16.13,0.0,
,Total named holdings,380030404,0,37.27,0.0,
,Unnamed Investor Participants,321255,0,0.03,0.0,
,Total securities in CCASS,380351659,0,37.3,0.0,
,Securities not in CCASS,639241199,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,31-Aug-2013
