CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,94260000,-800000,1.19,-0.01,2011-05-25
C00033,BANK OF CHINA (HONG KONG) LTD,167068000,-86000,2.11,-0.0,2011-05-25
C00019,THE HONGKONG AND SHANGHAI BANKING,400076500,850000,5.04,0.01,2011-05-25
C00010,CITIBANK N.A.,31625614,100000,0.4,0.0,2011-05-25
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,15430000,-100000,0.19,-0.0,2011-05-25
B01818,I-ACCESS INVESTORS LTD,446000,40000,0.01,0.0,2011-05-25
B01686,FIRST SHANGHAI SECURITIES LTD,28650000,1530000,0.36,0.02,2011-05-25
B01676,TAI SHING STOCK INVESTMENT CO LTD,7714000,-80000,0.1,-0.0,2011-05-25
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4890000,100000,0.06,0.0,2011-05-25
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,34800000,7600000,0.44,0.1,2011-05-25
B01607,RHB SECURITIES HONG KONG LTD,8526000,-146000,0.11,-0.0,2011-05-25
B01345,PHILLIP SECURITIES (HONG KONG) LTD,13298000,200000,0.17,0.0,2011-05-25
B01284,HANG SENG SECURITIES LTD,66142000,-100000,0.83,-0.0,2011-05-25
B01266,PREMIER Q SECURITIES LTD,45672000,106000,0.58,0.0,2011-05-25
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1386000,-68000,0.02,-0.0,2011-05-25
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,614000,-20000,0.01,-0.0,2011-05-25
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,11870000,20000,0.15,0.0,2011-05-25
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,12578000,52000,0.16,0.0,2011-05-25
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,161950000,-7546000,2.04,-0.1,2011-05-25
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1230555163,-1800000,15.52,-0.02,2011-05-25
B01118,EAST ASIA SECURITIES CO LTD,11490000,68000,0.14,0.0,2011-05-25
,Total changed named holdings,2349041277,-80000,29.62,-0.0,
,Unchanged named holdings,971131403,0,12.25,0.0,
,Total named holdings,3320172680,-80000,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3323940680,-80000,41.92,-0.0,
,Securities not in CCASS,4606226004,80000,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,30-Apr-2011
