CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10547600,8000,1.33,0.0,2012-02-24
C00033,BANK OF CHINA (HONG KONG) LTD,22132200,520000,2.79,0.07,2012-02-24
C00019,THE HONGKONG AND SHANGHAI BANKING,49463400,-28000,6.24,-0.0,2012-02-24
B01762,DBS VICKERS (HONG KONG) LTD,4977000,-628000,0.63,-0.08,2012-02-24
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,396400,40000,0.05,0.01,2012-02-24
B01284,HANG SENG SECURITIES LTD,6929396,90000,0.87,0.01,2012-02-24
B01240,TSUN CHI YUEN SECURITIES CO LTD,7494,2000,0.0,0.0,2012-02-24
B01130,BOCI SECURITIES LTD,8690600,68000,1.1,0.01,2012-02-24
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,1256400,-72000,0.16,-0.01,2012-02-24
,Total changed named holdings,104400490,0,13.16,0.0,
,Unchanged named holdings,237617098,0,29.96,0.0,
,Total named holdings,342017588,0,43.13,0.0,
,Unnamed Investor Participants,294600,0,0.04,0.0,
,Total securities in CCASS,342312188,0,43.17,0.0,
,Securities not in CCASS,450704480,0,56.83,0.0,
,Issued securities,793016668,0,100.0,0.0,31-Jan-2012
