CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,13647955,16000,0.21,0.0,2019-02-27
C00033,BANK OF CHINA (HONG KONG) LTD,77296566,-60000,1.18,-0.0,2019-02-27
C00019,THE HONGKONG AND SHANGHAI BANKING,312245399,-344000,4.77,-0.01,2019-02-27
B01955,FUTU SECURITIES INTERNATIONAL,429000,32000,0.01,0.0,2019-02-27
B01696,HANTEC SECURITIES CO LTD,121688000,200000,1.86,0.0,2019-02-27
B01686,FIRST SHANGHAI SECURITIES LTD,5130853,20000,0.08,0.0,2019-02-27
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1659400,80000,0.03,0.0,2019-02-27
B01547,KWOK HING SECURITIES LTD,120000,60000,0.0,0.0,2019-02-27
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,179538,4000,0.0,0.0,2019-02-27
B01323,DEUTSCHE SECURITIES ASIA LTD,1006000,8000,0.02,0.0,2019-02-27
B01224,MERRILL LYNCH FAR EAST LTD,10581,-16000,0.0,-0.0,2019-02-27
,Total changed named holdings,533413292,0,8.15,0.0,
,Unchanged named holdings,5591570524,0,85.42,0.0,
,Total named holdings,6124983816,0,93.57,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6125525471,0,93.58,0.0,
,Securities not in CCASS,420095660,0,6.42,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Jan-2019
