CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1760000,-20000,0.03,-0.0,2018-01-05
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,27575734,425400,0.42,0.01,2018-01-05
C00033,BANK OF CHINA (HONG KONG) LTD,80878766,-78800,1.24,-0.0,2018-01-05
C00019,THE HONGKONG AND SHANGHAI BANKING,286878517,-332000,4.4,-0.01,2018-01-05
B02032,FORTHRIGHT SECURITIES CO LTD,28000,-48000,0.0,-0.0,2018-01-05
B01821,CHINA FINANCE KAB LTD,0,-400000,0.0,-0.01,2018-01-05
B01769,ONE CHINA SECURITIES LTD,134144,1400,0.0,0.0,2018-01-05
B01727,ICBC (ASIA) SECURITIES LTD,4972712,-80000,0.08,-0.0,2018-01-05
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,6290400,-2388000,0.1,-0.04,2018-01-05
B01666,GLORY SUN SECURITIES LTD,93950,80000,0.0,0.0,2018-01-05
B01590,INTERACTIVE BROKERS HONG KONG LTD,3888000,-12000,0.06,-0.0,2018-01-05
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,8438171,-1300000,0.13,-0.02,2018-01-05
B01564,ABCI SECURITIES CO LTD,55600,-40000,0.0,-0.0,2018-01-05
B01497,SINOPAC SECURITIES (ASIA) LTD,744382643,8568000,11.42,0.13,2018-01-05
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,336000,-76000,0.01,-0.0,2018-01-05
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,632000,260000,0.01,0.0,2018-01-05
B01416,VC BROKERAGE LTD,374000,200000,0.01,0.0,2018-01-05
B01353,UOB KAY HIAN (HONG KONG) LTD,3606372,48000,0.06,0.0,2018-01-05
B01323,DEUTSCHE SECURITIES ASIA LTD,700000,8000,0.01,0.0,2018-01-05
B01284,HANG SENG SECURITIES LTD,31404869,96000,0.48,0.0,2018-01-05
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,528000,-608000,0.01,-0.01,2018-01-05
B01264,KIM ENG SECURITIES (HONG KONG) LTD,263000,200000,0.0,0.0,2018-01-05
B01224,MERRILL LYNCH FAR EAST LTD,1287181,-4000,0.02,-0.0,2018-01-05
B01184,CHINA TONGHAI SECURITIES LTD,48285,40000,0.0,0.0,2018-01-05
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,25657784,-3704000,0.39,-0.06,2018-01-05
B01130,BOCI SECURITIES LTD,14976944,-836000,0.23,-0.01,2018-01-05
,Total changed named holdings,1245191072,0,19.1,0.0,
,Unchanged named holdings,4349206738,0,66.72,0.0,
,Total named holdings,5594397810,0,85.83,0.0,
,Unnamed Investor Participants,431655,0,0.01,0.0,
,Total securities in CCASS,5594829465,0,85.83,0.0,
,Securities not in CCASS,923509487,0,14.17,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Dec-2017
