CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00065,HSBC PRIVATE BANK (SUISSE) SA,21300000,-5000000,0.27,-0.06,2011-04-04
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,89900000,546000,1.13,0.01,2011-04-04
C00037,SHANGHAI COMMERCIAL BANK LTD,130298000,-400000,1.64,-0.01,2011-04-04
C00033,BANK OF CHINA (HONG KONG) LTD,145932000,868000,1.84,0.01,2011-04-04
C00028,NANYANG COMMERCIAL BANK LTD,36122000,900000,0.46,0.01,2011-04-04
C00019,THE HONGKONG AND SHANGHAI BANKING,350432500,-2758000,4.42,-0.03,2011-04-04
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,14256000,100000,0.18,0.0,2011-04-04
B01900,ORIENT SECURITIES (HONG KONG) LTD,6202000,128000,0.08,0.0,2011-04-04
B01842,BOCOM INTERNATIONAL SECURITIES LTD,29858000,400000,0.38,0.01,2011-04-04
B01818,I-ACCESS INVESTORS LTD,648000,4000,0.01,0.0,2011-04-04
B01809,CHINA SYSTEM SECURITIES LTD,400000,400000,0.01,0.01,2011-04-04
B01789,HO FUNG SHARES INVESTMENT LTD,1174943,300000,0.01,0.0,2011-04-04
B01727,ICBC (ASIA) SECURITIES LTD,35512000,640000,0.45,0.01,2011-04-04
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,3982000,200000,0.05,0.0,2011-04-04
B01673,FULBRIGHT SECURITIES LTD,854000,-500000,0.01,-0.01,2011-04-04
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2476000,500000,0.03,0.01,2011-04-04
B01633,ENLIGHTEN SECURITIES LTD,8130000,200000,0.1,0.0,2011-04-04
B01632,WAI FAT SECURITIES LTD,750000,100000,0.01,0.0,2011-04-04
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,800000,500000,0.01,0.01,2011-04-04
B01607,RHB SECURITIES HONG KONG LTD,6316000,-278000,0.08,-0.0,2011-04-04
B01584,CHIEF SECURITIES LTD,6258000,500000,0.08,0.01,2011-04-04
B01550,HUAYU SECURITIES LTD,300000,100000,0.0,0.0,2011-04-04
B01540,UPBEST SECURITIES CO LTD,360000,300000,0.0,0.0,2011-04-04
B01514,KARL-THOMSON SECURITIES CO LTD,3610000,100000,0.05,0.0,2011-04-04
B01511,TAT LEE SECURITIES CO LTD,0,-200000,0.0,-0.0,2011-04-04
B01460,BERICH BROKERAGE LTD,34824000,60000,0.44,0.0,2011-04-04
B01433,HING WAI ALLIED SECURITIES LTD,4798000,1300000,0.06,0.02,2011-04-04
B01423,PRUDENTIAL BROKERAGE LTD,7192000,-100000,0.09,-0.0,2011-04-04
B01345,PHILLIP SECURITIES (HONG KONG) LTD,11648000,44000,0.15,0.0,2011-04-04
B01338,EMPEROR SECURITIES LTD,7010000,1000000,0.09,0.01,2011-04-04
B01284,HANG SENG SECURITIES LTD,57342000,356000,0.72,0.0,2011-04-04
B01267,WINFULL SECURITIES LTD,280000,100000,0.0,0.0,2011-04-04
B01266,PREMIER Q SECURITIES LTD,54826000,100000,0.69,0.0,2011-04-04
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1248000,240000,0.02,0.0,2011-04-04
B01253,STOCKWELL SECURITIES LTD,190000,-1000000,0.0,-0.01,2011-04-04
B01224,MERRILL LYNCH FAR EAST LTD,320000,-190000,0.0,-0.0,2011-04-04
B01183,CHONG HING SECURITIES LTD,9228000,50000,0.12,0.0,2011-04-04
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,11720000,-70000,0.15,-0.0,2011-04-04
B01130,BOCI SECURITIES LTD,76252000,60000,0.96,0.0,2011-04-04
B01119,CELESTIAL SECURITIES LTD,11542000,100000,0.15,0.0,2011-04-04
B01118,EAST ASIA SECURITIES CO LTD,8626000,300000,0.11,0.0,2011-04-04
,Total changed named holdings,1192917443,0,15.04,0.0,
,Unchanged named holdings,938625237,0,11.84,0.0,
,Total named holdings,2131542680,0,26.88,0.0,
,Unnamed Investor Participants,3018000,0,0.04,0.0,
,Total securities in CCASS,2134560680,0,26.92,0.0,
,Securities not in CCASS,5795606004,0,73.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-Mar-2011
