CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00033,BANK OF CHINA (HONG KONG) LTD,50438368,20000,4.95,0.0,2012-08-30
B01875,GUODU SECURITIES (HONG KONG) LTD,7039000,944000,0.69,0.09,2012-08-30
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,58438433,-964000,5.73,-0.09,2012-08-30
,Total changed named holdings,115915801,0,11.37,0.0,
,Unchanged named holdings,264014467,0,25.89,0.0,
,Total named holdings,379930268,0,37.26,0.0,
,Unnamed Investor Participants,391231,0,0.04,0.0,
,Total securities in CCASS,380321499,0,37.3,0.0,
,Securities not in CCASS,639271359,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,31-Jul-2012
