CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",72000,-76000,0.0,-0.0,2017-03-30
C00093,BNP PARIBAS SECURITIES SERVICES,40200,4000,0.0,0.0,2017-03-30
C00074,DEUTSCHE BANK AG,687538,-40000,0.01,-0.0,2017-03-30
B01955,FUTU SECURITIES INTERNATIONAL,64000,-60000,0.0,-0.0,2017-03-30
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,4427508,100000,0.07,-0.0,2017-03-30
B01886,CNI SECURITIES GROUP LTD,300000,300000,0.0,0.0,2017-03-30
B01818,I-ACCESS INVESTORS LTD,606000,400000,0.01,0.01,2017-03-30
B01607,RHB SECURITIES HONG KONG LTD,306000,300000,0.0,0.0,2017-03-30
B01556,LUK FOOK SECURITIES (HK) LTD,2005927,-24000,0.03,-0.0,2017-03-30
B01514,KARL-THOMSON SECURITIES CO LTD,1159400,-2048000,0.02,-0.04,2017-03-30
B01497,SINOPAC SECURITIES (ASIA) LTD,384861643,2000000,5.9,-0.46,2017-03-30
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,404000,-112000,0.01,-0.0,2017-03-30
B01416,VC BROKERAGE LTD,284000,48000,0.0,0.0,2017-03-30
B01275,SANFULL SECURITIES LTD,562571,-660000,0.01,-0.01,2017-03-30
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1152000,-32000,0.02,-0.0,2017-03-30
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,37935584,-100000,0.58,-0.05,2017-03-30
,Total changed named holdings,434868371,0,6.67,-0.56,
,Unchanged named holdings,4491587912,0,68.91,-5.77,
,Total named holdings,4926456283,0,75.58,0.0,
,Unnamed Investor Participants,756655,0,0.01,-0.0,
,Total securities in CCASS,4927212938,0,75.59,-6.33,
,Securities not in CCASS,1591126014,503703704,24.41,6.33,
,Issued securities,6518338952,503703704,100.0,8.37,30-Mar-2017
