CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00065,HSBC PRIVATE BANK (SUISSE) SA,969400,-788000,0.12,-0.1,2012-02-20
C00041,OCBC WING HANG BANK LTD,774200,34000,0.1,0.0,2012-02-20
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10611600,12000,1.34,0.0,2012-02-20
C00033,BANK OF CHINA (HONG KONG) LTD,21618200,264000,2.73,0.03,2012-02-20
C00019,THE HONGKONG AND SHANGHAI BANKING,49317400,40000,6.22,0.01,2012-02-20
B01818,I-ACCESS INVESTORS LTD,46200,4000,0.01,0.0,2012-02-20
B01584,CHIEF SECURITIES LTD,566200,20000,0.07,0.0,2012-02-20
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,772600,120000,0.1,0.02,2012-02-20
B01514,KARL-THOMSON SECURITIES CO LTD,383000,28000,0.05,0.0,2012-02-20
B01497,SINOPAC SECURITIES (ASIA) LTD,7896000,64000,1.0,0.01,2012-02-20
B01450,DL BROKERAGE LTD,98000,80000,0.01,0.01,2012-02-20
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,10000,-2000,0.0,-0.0,2012-02-20
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,1044200,12000,0.13,0.0,2012-02-20
B01130,BOCI SECURITIES LTD,8510600,60000,1.07,0.01,2012-02-20
B01118,EAST ASIA SECURITIES CO LTD,1317800,52000,0.17,0.01,2012-02-20
,Total changed named holdings,103935400,0,13.11,0.0,
,Unchanged named holdings,238082188,0,30.02,0.0,
,Total named holdings,342017588,0,43.13,0.0,
,Unnamed Investor Participants,294600,0,0.04,0.0,
,Total securities in CCASS,342312188,0,43.17,0.0,
,Securities not in CCASS,450704480,0,56.83,0.0,
,Issued securities,793016668,0,100.0,0.0,31-Jan-2012
