CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,8931743,60000,0.16,0.0,2016-01-13
C00074,DEUTSCHE BANK AG,40000,-208000,0.0,-0.0,2016-01-13
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,44173934,-224000,0.78,-0.0,2016-01-13
C00037,SHANGHAI COMMERCIAL BANK LTD,11940713,-36000,0.21,-0.0,2016-01-13
C00033,BANK OF CHINA (HONG KONG) LTD,103277295,-40000,1.82,-0.0,2016-01-13
C00019,THE HONGKONG AND SHANGHAI BANKING,330416093,-1228000,5.81,-0.02,2016-01-13
C00010,CITIBANK N.A.,50112386,-80000,0.88,-0.0,2016-01-13
B01938,CHINA INDUSTRIAL SECURITIES,164398531,3512000,2.89,0.06,2016-01-13
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,28000,-500000,0.0,-0.01,2016-01-13
B01695,DAH SING SECURITIES LTD,3323600,-24000,0.06,-0.0,2016-01-13
B01673,FULBRIGHT SECURITIES LTD,273600,40000,0.0,0.0,2016-01-13
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3888600,-56000,0.07,-0.0,2016-01-13
B01636,BUSINESS SECURITIES LTD,300000,-200000,0.01,-0.0,2016-01-13
B01610,KGI ASIA LTD,3073126,-68000,0.05,-0.0,2016-01-13
B01584,CHIEF SECURITIES LTD,1266228,-100000,0.02,-0.0,2016-01-13
B01569,TANG PING KONG LTD,1308000,300000,0.02,0.01,2016-01-13
B01545,TUNG SHING SECURITIES (BROKERS) LTD,356285,-900000,0.01,-0.02,2016-01-13
B01497,SINOPAC SECURITIES (ASIA) LTD,116235358,-316000,2.05,-0.01,2016-01-13
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,428000,4000,0.01,0.0,2016-01-13
B01460,BERICH BROKERAGE LTD,4138228,-40000,0.07,-0.0,2016-01-13
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,148000,92000,0.0,0.0,2016-01-13
B01445,VICTORY SECURITIES CO LTD,103000,-116000,0.0,-0.0,2016-01-13
B01423,PRUDENTIAL BROKERAGE LTD,7981167,180000,0.14,0.0,2016-01-13
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1665072,-4000,0.03,-0.0,2016-01-13
B01284,HANG SENG SECURITIES LTD,36461582,-460000,0.64,-0.01,2016-01-13
B01224,MERRILL LYNCH FAR EAST LTD,136000,-36000,0.0,-0.0,2016-01-13
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,44213141,-108000,0.78,-0.0,2016-01-13
B01130,BOCI SECURITIES LTD,19761944,-344000,0.35,-0.01,2016-01-13
,Total changed named holdings,958379626,-900000,16.86,-0.02,
,Unchanged named holdings,968889221,0,17.05,0.0,
,Total named holdings,1927268847,-900000,33.91,0.0,
,Unnamed Investor Participants,1156655,900000,0.02,0.02,
,Total securities in CCASS,1928425502,0,33.93,0.0,
,Securities not in CCASS,3755209746,0,66.07,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Dec-2015
