CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00074,DEUTSCHE BANK AG,1787538,-4000,0.03,-0.0,2016-11-14
C00048,CHIYU BANKING CORPORATION LTD,534400,-48000,0.01,-0.0,2016-11-14
C00042,CMB WING LUNG BANK LTD,1833884,-24000,0.03,-0.0,2016-11-14
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,18795734,169000,0.33,0.0,2016-11-14
C00037,SHANGHAI COMMERCIAL BANK LTD,11775713,12000,0.21,0.0,2016-11-14
C00036,CHINA CONSTRUCTION BANK (ASIA),27708670,152000,0.49,0.0,2016-11-14
C00033,BANK OF CHINA (HONG KONG) LTD,103166587,-272000,1.82,-0.0,2016-11-14
C00028,NANYANG COMMERCIAL BANK LTD,19896662,88000,0.35,0.0,2016-11-14
C00019,THE HONGKONG AND SHANGHAI BANKING,294207917,-584000,5.18,-0.01,2016-11-14
C00010,CITIBANK N.A.,43754077,-144000,0.77,-0.0,2016-11-14
B01945,INTEGRITY SECURITIES LTD,43654000,-220000,0.77,-0.0,2016-11-14
B01939,SOOCHOW SECURITIES INTERNATIONAL,3186000,72000,0.06,0.0,2016-11-14
B01930,PRIME COURAGE SECURITIES CO LTD,140468796,-40000,2.47,-0.0,2016-11-14
B01894,MAYFAIR & AYERS FINANCIAL GROUP LTD,1100000,300000,0.02,0.01,2016-11-14
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2035508,-80000,0.04,-0.0,2016-11-14
B01863,CAPITEC SECURITIES LTD,2296000,20000,0.04,0.0,2016-11-14
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,561400,60000,0.01,0.0,2016-11-14
B01843,TD KING SECURITIES LTD,135000,-64000,0.0,-0.0,2016-11-14
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,41125651,60000,0.72,0.0,2016-11-14
B01818,I-ACCESS INVESTORS LTD,114000,-40000,0.0,-0.0,2016-11-14
B01769,ONE CHINA SECURITIES LTD,132433,-1000,0.0,-0.0,2016-11-14
B01740,BOOM.COM LTD,564800,248000,0.01,0.0,2016-11-14
B01727,ICBC (ASIA) SECURITIES LTD,6015325,-20000,0.11,-0.0,2016-11-14
B01695,DAH SING SECURITIES LTD,3251600,-40000,0.06,-0.0,2016-11-14
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3212600,-56000,0.06,-0.0,2016-11-14
B01497,SINOPAC SECURITIES (ASIA) LTD,277959358,1668000,4.89,0.03,2016-11-14
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,864000,88000,0.02,0.0,2016-11-14
B01423,PRUDENTIAL BROKERAGE LTD,7489167,300000,0.13,0.01,2016-11-14
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1362072,-20000,0.02,-0.0,2016-11-14
B01284,HANG SENG SECURITIES LTD,38733754,-50800,0.68,-0.0,2016-11-14
B01272,FB SECURITIES (HONG KONG) LTD,178971,-36000,0.0,-0.0,2016-11-14
B01240,TSUN CHI YUEN SECURITIES CO LTD,4230,2800,0.0,0.0,2016-11-14
B01224,MERRILL LYNCH FAR EAST LTD,128000,-136000,0.0,-0.0,2016-11-14
B01184,CHINA TONGHAI SECURITIES LTD,252285,40000,0.0,0.0,2016-11-14
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,43195584,160000,0.76,0.0,2016-11-14
B01130,BOCI SECURITIES LTD,15668744,-100000,0.28,-0.0,2016-11-14
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,43909768,-760000,0.77,-0.01,2016-11-14
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,27267899,-700000,0.48,-0.01,2016-11-14
,Total changed named holdings,1228328127,0,21.61,0.0,
,Unchanged named holdings,3672833756,0,64.62,0.0,
,Total named holdings,4901161883,0,86.23,0.0,
,Unnamed Investor Participants,1256655,0,0.02,0.0,
,Total securities in CCASS,4902418538,0,86.25,0.0,
,Securities not in CCASS,781216710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Oct-2016
