CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00042,CMB WING LUNG BANK LTD,2913884,-260000,0.05,-0.0,2016-06-29
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,49645308,-216000,0.87,-0.0,2016-06-29
C00033,BANK OF CHINA (HONG KONG) LTD,104450987,40000,1.84,0.0,2016-06-29
C00019,THE HONGKONG AND SHANGHAI BANKING,330997950,-300000,5.82,-0.01,2016-06-29
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3832600,8000,0.07,0.0,2016-06-29
B01497,SINOPAC SECURITIES (ASIA) LTD,148503358,660000,2.61,0.01,2016-06-29
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,1332000,76000,0.02,0.0,2016-06-29
B01118,EAST ASIA SECURITIES CO LTD,1068205,-8000,0.02,-0.0,2016-06-29
,Total changed named holdings,642744292,0,11.31,0.0,
,Unchanged named holdings,1331047155,0,23.42,0.0,
,Total named holdings,1973791447,0,34.73,0.0,
,Unnamed Investor Participants,2156655,0,0.04,0.0,
,Total securities in CCASS,1975948102,0,34.77,0.0,
,Securities not in CCASS,3707687146,0,65.23,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-May-2016
