CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1004000,8000,0.02,0.0,2021-06-03
C00074,DEUTSCHE BANK AG,0,-7538,0.0,-0.0,2021-06-03
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,12531025,20000,0.19,0.0,2021-06-03
C00037,SHANGHAI COMMERCIAL BANK LTD,12446000,12000,0.19,0.0,2021-06-03
C00033,BANK OF CHINA (HONG KONG) LTD,53863966,-12000,0.82,-0.0,2021-06-03
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,200000,-2000000,0.0,-0.03,2021-06-03
B01818,I-ACCESS INVESTORS LTD,82000,-16000,0.0,-0.0,2021-06-03
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1038400,16000,0.02,0.0,2021-06-03
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,207538,-28462,0.0,-0.0,2021-06-03
B01284,HANG SENG SECURITIES LTD,12175469,1036000,0.19,0.02,2021-06-03
B01275,SANFULL SECURITIES LTD,4328000,40000,0.07,0.0,2021-06-03
B01184,CHINA TONGHAI SECURITIES LTD,3074000,4000,0.05,0.0,2021-06-03
B01183,CHONG HING SECURITIES LTD,7515600,1100000,0.11,0.02,2021-06-03
B01173,RIFA SECURITIES LTD,3124000,-168000,0.05,-0.0,2021-06-03
B01119,CELESTIAL SECURITIES LTD,352200,-4000,0.01,-0.0,2021-06-03
,Total changed named holdings,111942198,0,1.71,0.0,
,Unchanged named holdings,6228601543,0,95.16,0.0,
,Total named holdings,6340543741,0,96.87,0.0,
,Unnamed Investor Participants,241198,0,0.0,0.0,
,Total securities in CCASS,6340784939,0,96.87,0.0,
,Securities not in CCASS,204836192,0,3.13,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-May-2021
