CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00033,BANK OF CHINA (HONG KONG) LTD,22647200,400000,2.86,0.05,2012-03-06
B01853,CMBC SECURITIES CO LTD,21050,-2800,0.0,-0.0,2012-03-06
B01842,BOCOM INTERNATIONAL SECURITIES LTD,2697600,60000,0.34,0.01,2012-03-06
B01789,HO FUNG SHARES INVESTMENT LTD,29494,-20000,0.0,-0.0,2012-03-06
B01769,ONE CHINA SECURITIES LTD,3052,2000,0.0,0.0,2012-03-06
B01762,DBS VICKERS (HONG KONG) LTD,2021000,-80000,0.25,-0.01,2012-03-06
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,715000,-20000,0.09,-0.0,2012-03-06
B01575,MASTER TRADEMORE SECURITIES LTD,20000,-10000,0.0,-0.0,2012-03-06
B01563,HUARONG INTERNATIONAL SECURITIES LTD,111400,2800,0.01,0.0,2012-03-06
B01407,WIN WONG SECURITIES LTD,211400,60000,0.03,0.01,2012-03-06
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1351000,60000,0.17,0.01,2012-03-06
B01284,HANG SENG SECURITIES LTD,7267196,-6200,0.92,-0.0,2012-03-06
B01266,PREMIER Q SECURITIES LTD,4000000,-248000,0.5,-0.03,2012-03-06
B01240,TSUN CHI YUEN SECURITIES CO LTD,5694,2200,0.0,0.0,2012-03-06
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,1248200,80000,0.16,0.01,2012-03-06
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,5792200,60000,0.73,0.01,2012-03-06
B01130,BOCI SECURITIES LTD,8526600,-428000,1.08,-0.05,2012-03-06
B01118,EAST ASIA SECURITIES CO LTD,1601800,72000,0.2,0.01,2012-03-06
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,402600,20000,0.05,0.0,2012-03-06
,Total changed named holdings,58672486,4000,7.4,0.0,
,Unchanged named holdings,283349102,0,35.73,0.0,
,Total named holdings,342021588,4000,43.13,0.0,
,Unnamed Investor Participants,294600,0,0.04,0.0,
,Total securities in CCASS,342316188,4000,43.17,0.0,
,Securities not in CCASS,450700480,-4000,56.83,-0.0,
,Issued securities,793016668,0,100.0,0.0,29-Feb-2012
