CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1312200,-40000,0.02,-0.0,2016-01-11
C00088,CHINA MERCHANTS BANK CO LTD,8947743,60000,0.16,0.0,2016-01-11
C00019,THE HONGKONG AND SHANGHAI BANKING,332140093,-380000,5.84,-0.01,2016-01-11
C00010,CITIBANK N.A.,50268386,-220000,0.88,-0.0,2016-01-11
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1358162,-20000,0.02,-0.0,2016-01-11
B01938,CHINA INDUSTRIAL SECURITIES,159674531,1176000,2.81,0.02,2016-01-11
B01695,DAH SING SECURITIES LTD,3347600,-40000,0.06,-0.0,2016-01-11
B01686,FIRST SHANGHAI SECURITIES LTD,8783139,456000,0.15,0.01,2016-01-11
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,158400,-100000,0.0,-0.0,2016-01-11
B01584,CHIEF SECURITIES LTD,1366228,-312000,0.02,-0.01,2016-01-11
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1256285,-140000,0.02,-0.0,2016-01-11
B01497,SINOPAC SECURITIES (ASIA) LTD,116551358,340000,2.05,0.01,2016-01-11
B01469,KAISER SECURITIES LTD,0,-300000,0.0,-0.01,2016-01-11
B01458,YICKO SECURITIES LTD,340000,-24000,0.01,-0.0,2016-01-11
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,60000,-12000,0.0,-0.0,2016-01-11
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1689072,-68000,0.03,-0.0,2016-01-11
B01323,DEUTSCHE SECURITIES ASIA LTD,80000,-300000,0.0,-0.01,2016-01-11
B01284,HANG SENG SECURITIES LTD,37157582,-76000,0.65,-0.0,2016-01-11
,Total changed named holdings,724490779,0,12.75,0.0,
,Unchanged named holdings,1203678068,0,21.18,0.0,
,Total named holdings,1928168847,0,33.92,0.0,
,Unnamed Investor Participants,256655,0,0.0,0.0,
,Total securities in CCASS,1928425502,0,33.93,0.0,
,Securities not in CCASS,3755209746,0,66.07,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Dec-2015
