CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00093,BNP PARIBAS SECURITIES SERVICES,196200,-52000,0.0,-0.0,2016-11-29
C00088,CHINA MERCHANTS BANK CO LTD,6551743,108000,0.12,0.0,2016-11-29
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,18955334,-120000,0.33,-0.0,2016-11-29
C00036,CHINA CONSTRUCTION BANK (ASIA),25032670,-500000,0.44,-0.01,2016-11-29
C00033,BANK OF CHINA (HONG KONG) LTD,101158587,-1180000,1.78,-0.02,2016-11-29
C00019,THE HONGKONG AND SHANGHAI BANKING,288325917,-500000,5.07,-0.01,2016-11-29
C00015,DBS BANK (HONG KONG) LTD,705232,24000,0.01,0.0,2016-11-29
B01979,FORMAX SECURITIES LTD,328000,80000,0.01,0.0,2016-11-29
B01939,SOOCHOW SECURITIES INTERNATIONAL,910000,-1036000,0.02,-0.02,2016-11-29
B01938,CHINA INDUSTRIAL SECURITIES,161466531,-200000,2.84,-0.0,2016-11-29
B01918,REALORD ASIA PACIFIC SECURITIES LTD,240000,40000,0.0,0.0,2016-11-29
B01863,CAPITEC SECURITIES LTD,2788000,44000,0.05,0.0,2016-11-29
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,41129651,-12000,0.72,-0.0,2016-11-29
B01633,ENLIGHTEN SECURITIES LTD,1100000,100000,0.02,0.0,2016-11-29
B01497,SINOPAC SECURITIES (ASIA) LTD,283939358,3232000,5.0,0.06,2016-11-29
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2525900,-60000,0.04,-0.0,2016-11-29
B01224,MERRILL LYNCH FAR EAST LTD,5100,-68000,0.0,-0.0,2016-11-29
B01212,HENYEP SECURITIES LTD,1660000,200000,0.03,0.0,2016-11-29
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,4796571,-100000,0.08,-0.0,2016-11-29
,Total changed named holdings,941814794,0,16.57,0.0,
,Unchanged named holdings,3959139089,0,69.66,0.0,
,Total named holdings,4900953883,0,86.23,0.0,
,Unnamed Investor Participants,1256655,0,0.02,0.0,
,Total securities in CCASS,4902210538,0,86.25,0.0,
,Securities not in CCASS,781424710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Oct-2016
