CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",244200,-20000,0.0,-0.0,2015-11-23
C00093,BNP PARIBAS SECURITIES SERVICES,2016000,196000,0.04,0.0,2015-11-23
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,33600934,-12000,0.59,-0.0,2015-11-23
C00033,BANK OF CHINA (HONG KONG) LTD,103085295,-272000,1.81,-0.0,2015-11-23
C00019,THE HONGKONG AND SHANGHAI BANKING,328076093,-68000,5.77,-0.0,2015-11-23
C00010,CITIBANK N.A.,54380386,236000,0.96,0.0,2015-11-23
B01569,TANG PING KONG LTD,1068000,-28000,0.02,-0.0,2015-11-23
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1348285,84000,0.02,0.0,2015-11-23
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,1988000,68000,0.03,0.0,2015-11-23
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1240000,284000,0.02,0.0,2015-11-23
B01284,HANG SENG SECURITIES LTD,39917582,100000,0.7,0.0,2015-11-23
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,5182000,-272000,0.09,-0.0,2015-11-23
B01224,MERRILL LYNCH FAR EAST LTD,264000,-256000,0.0,-0.0,2015-11-23
B01161,UBS SECURITIES HONG KONG LTD,3059714,-40000,0.05,-0.0,2015-11-23
,Total changed named holdings,575470489,0,10.13,0.0,
,Unchanged named holdings,1352763358,0,23.8,0.0,
,Total named holdings,1928233847,0,33.93,0.0,
,Unnamed Investor Participants,256655,0,0.0,0.0,
,Total securities in CCASS,1928490502,0,33.93,0.0,
,Securities not in CCASS,3755144746,0,66.07,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Oct-2015
