CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,9146000,20000,0.12,0.0,2010-03-02
C00037,SHANGHAI COMMERCIAL BANK LTD,7996000,76000,0.1,0.0,2010-03-02
C00019,THE HONGKONG AND SHANGHAI BANKING,75458000,456000,0.95,0.01,2010-03-02
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,13564000,-30000,0.17,-0.0,2010-03-02
B01859,CLC SECURITIES LTD,706000,-44000,0.01,-0.0,2010-03-02
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,82000,4000,0.0,0.0,2010-03-02
B01850,HAI TONG SECURITIES (HK) BROKERAGE LTD,1395674000,-1880000,17.6,-0.02,2010-03-02
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,130000,30000,0.0,0.0,2010-03-02
B01789,HO FUNG SHARES INVESTMENT LTD,574943,100000,0.01,0.0,2010-03-02
B01762,DBS VICKERS (HONG KONG) LTD,1796000,-30000,0.02,-0.0,2010-03-02
B01727,ICBC (ASIA) SECURITIES LTD,7012000,12000,0.09,0.0,2010-03-02
B01673,FULBRIGHT SECURITIES LTD,2590000,-200000,0.03,-0.0,2010-03-02
B01633,ENLIGHTEN SECURITIES LTD,370000,100000,0.0,0.0,2010-03-02
B01604,HUABANG SECURITIES LTD,0,-400000,0.0,-0.01,2010-03-02
B01584,CHIEF SECURITIES LTD,2008000,-72000,0.03,-0.0,2010-03-02
B01545,TUNG SHING SECURITIES (BROKERS) LTD,10064000,98000,0.13,0.0,2010-03-02
B01540,UPBEST SECURITIES CO LTD,410000,200000,0.01,0.0,2010-03-02
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,20000,-18000,0.0,-0.0,2010-03-02
B01421,ONEPLATFORM SECURITIES LTD,274000,74000,0.0,0.0,2010-03-02
B01356,DELTA ASIA SECURITIES LTD,914000,-108000,0.01,-0.0,2010-03-02
B01353,UOB KAY HIAN (HONG KONG) LTD,1810000,600000,0.02,0.01,2010-03-02
B01338,EMPEROR SECURITIES LTD,3412000,40000,0.04,0.0,2010-03-02
B01284,HANG SENG SECURITIES LTD,34130000,466000,0.43,0.01,2010-03-02
B01271,HANG TAI SECURITIES LTD,490000,300000,0.01,0.0,2010-03-02
B01217,TAIPING SECURITIES (HK) CO LTD,686000,100000,0.01,0.0,2010-03-02
B01212,HENYEP SECURITIES LTD,1530000,50000,0.02,0.0,2010-03-02
B01183,CHONG HING SECURITIES LTD,5668000,-194000,0.07,-0.0,2010-03-02
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,10640992,50000,0.13,0.0,2010-03-02
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,4584000,-60000,0.06,-0.0,2010-03-02
B01130,BOCI SECURITIES LTD,48710000,60000,0.61,0.0,2010-03-02
B01118,EAST ASIA SECURITIES CO LTD,14486000,200000,0.18,0.0,2010-03-02
,Total changed named holdings,1654935935,0,20.87,0.0,
,Unchanged named holdings,294614530,0,3.72,0.0,
,Total named holdings,1949550465,0,24.58,0.0,
,Unnamed Investor Participants,9396000,0,0.12,0.0,
,Total securities in CCASS,1958946465,0,24.7,0.0,
,Securities not in CCASS,5971220219,0,75.3,0.0,
,Issued securities,7930166684,0,100.0,0.0,28-Feb-2010
