CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00091,BANK OF SINGAPORE LTD,366857,100000,0.04,0.01,2014-03-03
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,7391134,8000,0.72,0.0,2014-03-03
C00036,CHINA CONSTRUCTION BANK (ASIA),145400,32000,0.01,0.0,2014-03-03
C00033,BANK OF CHINA (HONG KONG) LTD,58583417,160000,5.75,0.02,2014-03-03
C00019,THE HONGKONG AND SHANGHAI BANKING,90755990,12000,8.9,0.0,2014-03-03
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1258362,36000,0.12,0.0,2014-03-03
B01814,WELL LINK SECURITIES LTD,24000,4000,0.0,0.0,2014-03-03
B01727,ICBC (ASIA) SECURITIES LTD,17428925,-8000,1.71,-0.0,2014-03-03
B01686,FIRST SHANGHAI SECURITIES LTD,4524915,-344000,0.44,-0.03,2014-03-03
B01497,SINOPAC SECURITIES (ASIA) LTD,3551000,976000,0.35,0.1,2014-03-03
B01284,HANG SENG SECURITIES LTD,7563267,-976000,0.74,-0.1,2014-03-03
,Total changed named holdings,191593267,0,18.79,0.0,
,Unchanged named holdings,188521537,0,18.49,0.0,
,Total named holdings,380114804,0,37.28,0.0,
,Unnamed Investor Participants,281255,0,0.03,0.0,
,Total securities in CCASS,380396059,0,37.31,0.0,
,Securities not in CCASS,639196799,0,62.69,0.0,
,Issued securities,1019592858,0,100.0,0.0,28-Feb-2014
