CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,14593073,-16000,0.22,-0.0,2018-09-10
B01885,HAFOO SECURITIES LTD,4000,4000,0.0,0.0,2018-09-10
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,4387600,-396000,0.07,-0.01,2018-09-10
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,344800,312000,0.01,0.0,2018-09-10
B01497,SINOPAC SECURITIES (ASIA) LTD,998696080,100000,15.26,0.0,2018-09-10
B01275,SANFULL SECURITIES LTD,2984000,-4000,0.05,-0.0,2018-09-10
,Total changed named holdings,1021009553,0,15.6,0.0,
,Unchanged named holdings,5091899294,0,77.79,0.0,
,Total named holdings,6112908847,0,93.39,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6113450502,0,93.4,0.0,
,Securities not in CCASS,432170629,0,6.6,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Aug-2018
