CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10259934,-4000,0.19,-0.0,2014-07-22
C00028,NANYANG COMMERCIAL BANK LTD,8881398,40000,0.17,0.0,2014-07-22
C00019,THE HONGKONG AND SHANGHAI BANKING,182377757,-59904000,3.44,-1.13,2014-07-22
B01939,SOOCHOW SECURITIES INTERNATIONAL,226572,-40000,0.0,-0.0,2014-07-22
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2152108,-108000,0.04,-0.0,2014-07-22
B01818,I-ACCESS INVESTORS LTD,180000,-16000,0.0,-0.0,2014-07-22
B01789,HO FUNG SHARES INVESTMENT LTD,240104,-12000,0.0,-0.0,2014-07-22
B01695,DAH SING SECURITIES LTD,1239600,44000,0.02,0.0,2014-07-22
B01686,FIRST SHANGHAI SECURITIES LTD,159459139,300000,3.01,0.01,2014-07-22
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,251400,-40000,0.0,-0.0,2014-07-22
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1121600,-156000,0.02,-0.0,2014-07-22
B01636,BUSINESS SECURITIES LTD,100000,100000,0.0,0.0,2014-07-22
B01585,SINO GRADE SECURITIES LTD,152116,12000,0.0,0.0,2014-07-22
B01514,KARL-THOMSON SECURITIES CO LTD,225400,-40000,0.0,-0.0,2014-07-22
B01497,SINOPAC SECURITIES (ASIA) LTD,118150655,60000000,2.23,1.13,2014-07-22
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,100000,-4000,0.0,-0.0,2014-07-22
B01289,SOUTH CHINA SECURITIES LTD,121600,40000,0.0,0.0,2014-07-22
B01253,STOCKWELL SECURITIES LTD,219000,-212000,0.0,-0.0,2014-07-22
,Total changed named holdings,485458383,0,9.15,0.0,
,Unchanged named holdings,621150028,0,11.71,0.0,
,Total named holdings,1106608411,0,20.87,0.0,
,Unnamed Investor Participants,281255,0,0.01,0.0,
,Total securities in CCASS,1106889666,0,20.87,0.0,
,Securities not in CCASS,4195912249,0,79.13,0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Jun-2014
