CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10743534,5000,1.05,0.0,2013-07-22
C00033,BANK OF CHINA (HONG KONG) LTD,56119731,384000,5.5,0.04,2013-07-22
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1037362,-312000,0.1,-0.03,2013-07-22
B01940,SOFI SECURITIES (HONG KONG) LTD,27000,-200,0.0,-0.0,2013-07-22
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2894108,-4000,0.28,-0.0,2013-07-22
B01853,CMBC SECURITIES CO LTD,220,200,0.0,0.0,2013-07-22
B01818,I-ACCESS INVESTORS LTD,16000,-4000,0.0,-0.0,2013-07-22
B01769,ONE CHINA SECURITIES LTD,2752,-1000,0.0,-0.0,2013-07-22
B01700,REALINK FINANCIAL TRADE LTD,25600,-96000,0.0,-0.01,2013-07-22
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,132600,-4000,0.01,-0.0,2013-07-22
B01610,KGI ASIA LTD,219126,8000,0.02,0.0,2013-07-22
B01497,SINOPAC SECURITIES (ASIA) LTD,119000,-4000,0.01,-0.0,2013-07-22
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,20000,16000,0.0,0.0,2013-07-22
B01353,UOB KAY HIAN (HONG KONG) LTD,1967372,60000,0.19,0.01,2013-07-22
B01345,PHILLIP SECURITIES (HONG KONG) LTD,930989,28000,0.09,0.0,2013-07-22
B01284,HANG SENG SECURITIES LTD,8114752,-9000,0.8,-0.0,2013-07-22
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,12000,12000,0.0,0.0,2013-07-22
B01264,KIM ENG SECURITIES (HONG KONG) LTD,1885000,40000,0.18,0.0,2013-07-22
B01258,CHINA POINT STOCK BROKERS LTD,31714,24000,0.0,0.0,2013-07-22
B01240,TSUN CHI YUEN SECURITIES CO LTD,1632,1000,0.0,0.0,2013-07-22
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,2450505,40000,0.24,0.0,2013-07-22
B01220,WING ON CHEONG SECURITIES CO LTD,97000,-28000,0.01,-0.0,2013-07-22
B01161,UBS SECURITIES HONG KONG LTD,36000,-8000,0.0,-0.0,2013-07-22
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,14030543,20000,1.38,0.0,2013-07-22
B01118,EAST ASIA SECURITIES CO LTD,637541,20000,0.06,0.0,2013-07-22
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,195142,52000,0.02,0.01,2013-07-22
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,11734684,-240000,1.15,-0.02,2013-07-22
,Total changed named holdings,113481907,0,11.13,0.0,
,Unchanged named holdings,266545497,0,26.14,0.0,
,Total named holdings,380027404,0,37.27,0.0,
,Unnamed Investor Participants,321255,0,0.03,0.0,
,Total securities in CCASS,380348659,0,37.3,0.0,
,Securities not in CCASS,639244199,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Jun-2013
