CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,91036000,-410000,1.15,-0.01,2011-06-14
C00033,BANK OF CHINA (HONG KONG) LTD,167372000,128000,2.11,0.0,2011-06-14
C00028,NANYANG COMMERCIAL BANK LTD,57806000,1908000,0.73,0.02,2011-06-14
C00019,THE HONGKONG AND SHANGHAI BANKING,425248500,3030000,5.36,0.04,2011-06-14
B01818,I-ACCESS INVESTORS LTD,650000,-200000,0.01,-0.0,2011-06-14
B01625,METRO CAPITAL SECURITIES LTD,31534000,-6994000,0.4,-0.09,2011-06-14
B01584,CHIEF SECURITIES LTD,8644000,-60000,0.11,-0.0,2011-06-14
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,14036000,2000000,0.18,0.03,2011-06-14
B01266,PREMIER Q SECURITIES LTD,44614000,-350000,0.56,-0.0,2011-06-14
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1646000,100000,0.02,0.0,2011-06-14
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,12570000,-150000,0.16,-0.0,2011-06-14
B01183,CHONG HING SECURITIES LTD,10948000,-100000,0.14,-0.0,2011-06-14
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,133142000,1000000,1.68,0.01,2011-06-14
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1193969163,62000,15.06,0.0,2011-06-14
B01130,BOCI SECURITIES LTD,79750000,36000,1.01,0.0,2011-06-14
,Total changed named holdings,2272965663,0,28.66,0.0,
,Unchanged named holdings,1047207017,0,13.21,0.0,
,Total named holdings,3320172680,0,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3323940680,0,41.92,0.0,
,Securities not in CCASS,4606226004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2011
