CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",6736834,16000,0.1,0.0,2018-08-17
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15180873,-88000,0.23,-0.0,2018-08-17
C00019,THE HONGKONG AND SHANGHAI BANKING,292558856,140000,4.47,0.0,2018-08-17
B02052,YUZHOU FINANCIAL HOLDINGS LTD,0,-192000,0.0,-0.0,2018-08-17
B02037,EASY ONE SECURITIES LTD,0,-248000,0.0,-0.0,2018-08-17
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,405828,404000,0.01,0.01,2018-08-17
B01832,MIZUHO SECURITIES ASIA LTD,12000,-448000,0.0,-0.01,2018-08-17
B01769,ONE CHINA SECURITIES LTD,1133544,-2000,0.02,-0.0,2018-08-17
B01745,EVERGREEN SECURITIES LTD,157000,-30000,0.0,-0.0,2018-08-17
B01716,ORIENT SECURITIES LTD,28000,16000,0.0,0.0,2018-08-17
B01680,SUCCESS SECURITIES LTD,460000,460000,0.01,0.01,2018-08-17
B01556,LUK FOOK SECURITIES (HK) LTD,353927,20000,0.01,0.0,2018-08-17
B01284,HANG SENG SECURITIES LTD,9791869,172000,0.15,0.0,2018-08-17
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,68000,64000,0.0,0.0,2018-08-17
B01173,RIFA SECURITIES LTD,52000,-100000,0.0,-0.0,2018-08-17
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,10161397,-184000,0.16,-0.0,2018-08-17
,Total changed named holdings,337100128,0,5.15,0.0,
,Unchanged named holdings,5775908719,0,88.24,0.0,
,Total named holdings,6113008847,0,93.39,0.0,
,Unnamed Investor Participants,441655,0,0.01,0.0,
,Total securities in CCASS,6113450502,0,93.4,0.0,
,Securities not in CCASS,432170629,0,6.6,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Jul-2018
