CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10361285,160000,1.02,0.02,2012-07-20
C00033,BANK OF CHINA (HONG KONG) LTD,48971568,100000,4.8,0.01,2012-07-20
C00019,THE HONGKONG AND SHANGHAI BANKING,53982025,-96000,5.29,-0.01,2012-07-20
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,1610108,104000,0.16,0.01,2012-07-20
B01866,ICBC INTERNATIONAL SECURITIES LTD,720000,-452000,0.07,-0.04,2012-07-20
B01769,ONE CHINA SECURITIES LTD,8113,-2400,0.0,-0.0,2012-07-20
B01725,GT CAPITAL LTD,95200,72000,0.01,0.01,2012-07-20
B01666,GLORY SUN SECURITIES LTD,49950,-3000,0.0,-0.0,2012-07-20
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,1452314,520000,0.14,0.05,2012-07-20
B01298,GET NICE SECURITIES LTD,118000,20000,0.01,0.0,2012-07-20
B01264,KIM ENG SECURITIES (HONG KONG) LTD,1136000,56000,0.11,0.01,2012-07-20
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,61740433,-476000,6.06,-0.05,2012-07-20
B01130,BOCI SECURITIES LTD,12359744,-2600,1.21,-0.0,2012-07-20
,Total changed named holdings,192604740,0,18.89,0.0,
,Unchanged named holdings,187330578,0,18.37,0.0,
,Total named holdings,379935318,0,37.26,0.0,
,Unnamed Investor Participants,391231,0,0.04,0.0,
,Total securities in CCASS,380326549,0,37.3,0.0,
,Securities not in CCASS,639266309,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Jun-2012
