CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15895934,2496000,0.3,0.05,2014-10-15
C00033,BANK OF CHINA (HONG KONG) LTD,79873923,-68000,1.51,-0.0,2014-10-15
C00028,NANYANG COMMERCIAL BANK LTD,13485398,-28000,0.25,-0.0,2014-10-15
C00019,THE HONGKONG AND SHANGHAI BANKING,213063214,-1180000,4.02,-0.02,2014-10-15
C00010,CITIBANK N.A.,6581306,20000,0.12,0.0,2014-10-15
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1462362,-24000,0.03,-0.0,2014-10-15
B01955,FUTU SECURITIES INTERNATIONAL,0,-24000,0.0,-0.0,2014-10-15
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,1744108,-60000,0.03,-0.0,2014-10-15
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,31229470,-4000,0.59,-0.0,2014-10-15
B01818,I-ACCESS INVESTORS LTD,212000,-4000,0.0,-0.0,2014-10-15
B01762,DBS VICKERS (HONG KONG) LTD,1783714,64000,0.03,0.0,2014-10-15
B01727,ICBC (ASIA) SECURITIES LTD,9926325,44000,0.19,0.0,2014-10-15
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1885600,24000,0.04,0.0,2014-10-15
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,375600,-200000,0.01,-0.0,2014-10-15
B01610,KGI ASIA LTD,1089126,4000,0.02,0.0,2014-10-15
B01590,INTERACTIVE BROKERS HONG KONG LTD,1708000,548000,0.03,0.01,2014-10-15
B01523,EVER-LONG SECURITIES CO LTD,260000,-300000,0.0,-0.01,2014-10-15
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,80000,-40000,0.0,-0.0,2014-10-15
B01416,VC BROKERAGE LTD,4120000,-64000,0.08,-0.0,2014-10-15
B01252,CORPORATE BROKERS LTD,3457000,-16000,0.07,-0.0,2014-10-15
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,1941284,-4000,0.04,-0.0,2014-10-15
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,32392141,-1144000,0.61,-0.02,2014-10-15
B01130,BOCI SECURITIES LTD,8816144,-40000,0.17,-0.0,2014-10-15
,Total changed named holdings,431382649,0,8.13,0.0,
,Unchanged named holdings,769326009,0,14.51,0.0,
,Total named holdings,1200708658,0,22.64,0.0,
,Unnamed Investor Participants,301255,0,0.01,0.0,
,Total securities in CCASS,1201009913,0,22.65,0.0,
,Securities not in CCASS,4101792002,0,77.35,0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Sep-2014
