CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00074,DEUTSCHE BANK AG,339538,-12000,0.01,-0.0,2021-04-21
C00033,BANK OF CHINA (HONG KONG) LTD,54351966,88000,0.83,0.0,2021-04-21
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,15258781,380000,0.23,0.01,2021-04-21
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,87178000,1000000,1.33,0.02,2021-04-21
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,930400,36000,0.01,0.0,2021-04-21
B01610,KGI ASIA LTD,1990726,196000,0.03,0.0,2021-04-21
B01497,SINOPAC SECURITIES (ASIA) LTD,383616867,-1360000,5.86,-0.02,2021-04-21
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,8000,4000,0.0,0.0,2021-04-21
B01438,KINGSTON SECURITIES LTD,187976000,-500000,2.87,-0.01,2021-04-21
B01353,UOB KAY HIAN (HONG KONG) LTD,19123000,360000,0.29,0.01,2021-04-21
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,452000,4000,0.01,0.0,2021-04-21
B01173,RIFA SECURITIES LTD,3292000,-196000,0.05,-0.0,2021-04-21
,Total changed named holdings,754517278,0,11.53,0.0,
,Unchanged named holdings,5586026463,0,85.34,0.0,
,Total named holdings,6340543741,0,96.87,0.0,
,Unnamed Investor Participants,241198,0,0.0,0.0,
,Total securities in CCASS,6340784939,0,96.87,0.0,
,Securities not in CCASS,204836192,0,3.13,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Mar-2021
