CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00065,HSBC PRIVATE BANK (SUISSE) SA,373800000,373500000,4.71,4.71,2010-03-04
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,9122000,-36000,0.12,-0.0,2010-03-04
C00033,BANK OF CHINA (HONG KONG) LTD,79416000,346000,1.0,0.0,2010-03-04
C00019,THE HONGKONG AND SHANGHAI BANKING,76698000,800000,0.97,0.01,2010-03-04
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,90000,2000,0.0,0.0,2010-03-04
B01850,HAI TONG SECURITIES (HK) BROKERAGE LTD,1016374000,-376090000,12.82,-4.74,2010-03-04
B01818,I-ACCESS INVESTORS LTD,496000,30000,0.01,0.0,2010-03-04
B01762,DBS VICKERS (HONG KONG) LTD,1746000,-50000,0.02,-0.0,2010-03-04
B01745,EVERGREEN SECURITIES LTD,2100000,300000,0.03,0.0,2010-03-04
B01727,ICBC (ASIA) SECURITIES LTD,7082000,60000,0.09,0.0,2010-03-04
B01705,HENIK SECURITIES LTD,752000,60000,0.01,0.0,2010-03-04
B01649,CINDA INTERNATIONAL SECURITIES LTD,996000,8000,0.01,0.0,2010-03-04
B01615,KAM FAI SECURITIES CO LTD,1676000,30000,0.02,0.0,2010-03-04
B01584,CHIEF SECURITIES LTD,2618000,610000,0.03,0.01,2010-03-04
B01469,KAISER SECURITIES LTD,6950000,190000,0.09,0.0,2010-03-04
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,196000,136000,0.0,0.0,2010-03-04
B01434,BEEVEST SECURITIES LTD,700000,500000,0.01,0.01,2010-03-04
B01407,WIN WONG SECURITIES LTD,770000,-100000,0.01,-0.0,2010-03-04
B01391,KAY YUE SECURITIES CO LTD,40000,-40000,0.0,-0.0,2010-03-04
B01356,DELTA ASIA SECURITIES LTD,1014000,100000,0.01,0.0,2010-03-04
B01353,UOB KAY HIAN (HONG KONG) LTD,910000,-1000000,0.01,-0.01,2010-03-04
B01328,BAN HIN SECURITIES CO LTD,7926000,100000,0.1,0.0,2010-03-04
B01290,SPS SECURITIES LTD,330000,100000,0.0,0.0,2010-03-04
B01284,HANG SENG SECURITIES LTD,34344000,264000,0.43,0.0,2010-03-04
B01271,HANG TAI SECURITIES LTD,190000,-150000,0.0,-0.0,2010-03-04
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1596000,-200000,0.02,-0.0,2010-03-04
B01253,STOCKWELL SECURITIES LTD,190000,-210000,0.0,-0.0,2010-03-04
B01220,WING ON CHEONG SECURITIES CO LTD,1090000,120000,0.01,0.0,2010-03-04
B01183,CHONG HING SECURITIES LTD,5792000,-10000,0.07,-0.0,2010-03-04
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,10542000,-200000,0.13,-0.0,2010-03-04
B01130,BOCI SECURITIES LTD,49770000,630000,0.63,0.01,2010-03-04
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,3014000,200000,0.04,0.0,2010-03-04
,Total changed named holdings,1698330000,0,21.42,0.0,
,Unchanged named holdings,251220465,0,3.17,0.0,
,Total named holdings,1949550465,0,24.58,0.0,
,Unnamed Investor Participants,9396000,0,0.12,0.0,
,Total securities in CCASS,1958946465,0,24.7,0.0,
,Securities not in CCASS,5971220219,0,75.3,0.0,
,Issued securities,7930166684,0,100.0,0.0,28-Feb-2010
