CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00048,CHIYU BANKING CORPORATION LTD,6812000,420000,0.09,0.01,2010-05-05
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,23832000,460000,0.3,0.01,2010-05-05
C00037,SHANGHAI COMMERCIAL BANK LTD,11588000,-176000,0.15,-0.0,2010-05-05
C00036,CHINA CONSTRUCTION BANK (ASIA),1220000,-6000,0.02,-0.0,2010-05-05
C00033,BANK OF CHINA (HONG KONG) LTD,118946000,792000,1.5,0.01,2010-05-05
C00028,NANYANG COMMERCIAL BANK LTD,16648000,200000,0.21,0.0,2010-05-05
C00019,THE HONGKONG AND SHANGHAI BANKING,111838000,2886000,1.41,0.04,2010-05-05
C00003,THE BANK OF EAST ASIA LTD,3922000,300000,0.05,0.0,2010-05-05
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,19312000,224000,0.24,0.0,2010-05-05
B01843,TD KING SECURITIES LTD,2146000,20000,0.03,0.0,2010-05-05
B01842,BOCOM INTERNATIONAL SECURITIES LTD,2650000,-400000,0.03,-0.01,2010-05-05
B01789,HO FUNG SHARES INVESTMENT LTD,3204943,-150000,0.04,-0.0,2010-05-05
B01769,ONE CHINA SECURITIES LTD,8132058,-106000,0.1,-0.0,2010-05-05
B01765,PROMISING SECURITIES CO LTD,4000,-100000,0.0,-0.0,2010-05-05
B01751,IMAGI BROKERAGE LTD,620000,100000,0.01,0.0,2010-05-05
B01727,ICBC (ASIA) SECURITIES LTD,8742000,-200000,0.11,-0.0,2010-05-05
B01584,CHIEF SECURITIES LTD,8818000,40000,0.11,0.0,2010-05-05
B01570,GOLDENWAY SECURITIES CO LTD,620000,-200000,0.01,-0.0,2010-05-05
B01563,HUARONG INTERNATIONAL SECURITIES LTD,3666000,-100000,0.05,-0.0,2010-05-05
B01514,KARL-THOMSON SECURITIES CO LTD,1424000,100000,0.02,0.0,2010-05-05
B01510,ORIENTAL PATRON SECURITIES LTD,434000,194000,0.01,0.0,2010-05-05
B01483,BULLISH SECURITIES LTD,980000,200000,0.01,0.0,2010-05-05
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,202000,182000,0.0,0.0,2010-05-05
B01425,WELLFULL SECURITIES CO LTD,1960000,90000,0.02,0.0,2010-05-05
B01423,PRUDENTIAL BROKERAGE LTD,18470000,500000,0.23,0.01,2010-05-05
B01407,WIN WONG SECURITIES LTD,1940000,-200000,0.02,-0.0,2010-05-05
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,0,-200000,0.0,-0.0,2010-05-05
B01338,EMPEROR SECURITIES LTD,3898000,100000,0.05,0.0,2010-05-05
B01324,FUNDERSTONE SECURITIES LTD,4320000,-180000,0.05,-0.0,2010-05-05
B01298,GET NICE SECURITIES LTD,3784000,-920000,0.05,-0.01,2010-05-05
B01289,SOUTH CHINA SECURITIES LTD,3816000,-120000,0.05,-0.0,2010-05-05
B01284,HANG SENG SECURITIES LTD,60094000,568000,0.76,0.01,2010-05-05
B01271,HANG TAI SECURITIES LTD,4380000,-598000,0.06,-0.01,2010-05-05
B01266,PREMIER Q SECURITIES LTD,91326000,-1310000,1.15,-0.02,2010-05-05
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,6046000,100000,0.08,0.0,2010-05-05
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,914000,30000,0.01,0.0,2010-05-05
B01224,MERRILL LYNCH FAR EAST LTD,340000,20000,0.0,0.0,2010-05-05
B01158,SOLID KING SECURITIES LTD,2350000,200000,0.03,0.0,2010-05-05
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,21336000,100000,0.27,0.0,2010-05-05
B01137,CHOW SANG SANG SECURITIES LTD,2428000,-500000,0.03,-0.01,2010-05-05
B01130,BOCI SECURITIES LTD,63606000,-80000,0.8,-0.0,2010-05-05
B01118,EAST ASIA SECURITIES CO LTD,13422000,-2040000,0.17,-0.03,2010-05-05
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,5012000,102000,0.06,0.0,2010-05-05
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,15780000,-300000,0.2,-0.0,2010-05-05
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,7178000,-42000,0.09,-0.0,2010-05-05
,Total changed named holdings,688161001,0,8.68,0.0,
,Unchanged named holdings,1437886640,0,18.13,0.0,
,Total named holdings,2126047641,0,26.81,0.0,
,Unnamed Investor Participants,9562000,0,0.12,0.0,
,Total securities in CCASS,2135609641,0,26.93,0.0,
,Securities not in CCASS,5794557043,0,73.07,0.0,
,Issued securities,7930166684,0,100.0,0.0,30-Apr-2010
