CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00048,CHIYU BANKING CORPORATION LTD,627400,172000,0.01,0.0,2014-09-25
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,12219934,264000,0.23,0.0,2014-09-25
C00037,SHANGHAI COMMERCIAL BANK LTD,12641998,336000,0.24,0.01,2014-09-25
C00036,CHINA CONSTRUCTION BANK (ASIA),29716670,308000,0.56,0.01,2014-09-25
C00033,BANK OF CHINA (HONG KONG) LTD,77369923,2120000,1.46,0.04,2014-09-25
C00028,NANYANG COMMERCIAL BANK LTD,8877398,-76000,0.17,-0.0,2014-09-25
C00019,THE HONGKONG AND SHANGHAI BANKING,166436786,1353600,3.14,0.03,2014-09-25
C00010,CITIBANK N.A.,6317306,140000,0.12,0.0,2014-09-25
C00003,THE BANK OF EAST ASIA LTD,4141748,2108000,0.08,0.04,2014-09-25
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1646362,236000,0.03,0.0,2014-09-25
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,12000,-60000,0.0,-0.0,2014-09-25
B01955,FUTU SECURITIES INTERNATIONAL,8000,8000,0.0,0.0,2014-09-25
B01945,INTEGRITY SECURITIES LTD,39970000,452000,0.75,0.01,2014-09-25
B01941,CENTALINE SECURITIES LTD,12000,12000,0.0,0.0,2014-09-25
B01939,SOOCHOW SECURITIES INTERNATIONAL,998572,772000,0.02,0.01,2014-09-25
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,12000,12000,0.0,0.0,2014-09-25
B01930,PRIME COURAGE SECURITIES CO LTD,139288796,-6720000,2.63,-0.13,2014-09-25
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,328000,-52000,0.01,-0.0,2014-09-25
B01921,GONG PING SECURITIES LTD,108000,56000,0.0,0.0,2014-09-25
B01882,PING AN OF CHINA SECURITIES (HONG KONG),58110917,12000,1.1,0.0,2014-09-25
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,1426543,-48000,0.03,-0.0,2014-09-25
B01853,CMBC SECURITIES CO LTD,103996,100000,0.0,0.0,2014-09-25
B01843,TD KING SECURITIES LTD,119000,-8000,0.0,-0.0,2014-09-25
B01842,BOCOM INTERNATIONAL SECURITIES LTD,10276284,336000,0.19,0.01,2014-09-25
B01831,NERICO BROTHERS LTD,260000,248000,0.0,0.0,2014-09-25
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,31305470,12000,0.59,0.0,2014-09-25
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),739600,20000,0.01,0.0,2014-09-25
