CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,130000,60000,0.0,0.0,2010-12-30
C00041,OCBC WING HANG BANK LTD,9598000,1722000,0.12,0.02,2010-12-30
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,37352000,-192000,0.47,-0.0,2010-12-30
C00037,SHANGHAI COMMERCIAL BANK LTD,126448000,500000,1.59,0.01,2010-12-30
C00036,CHINA CONSTRUCTION BANK (ASIA),5372000,-200000,0.07,-0.0,2010-12-30
C00033,BANK OF CHINA (HONG KONG) LTD,137936000,292000,1.74,0.0,2010-12-30
C00028,NANYANG COMMERCIAL BANK LTD,26738000,1000000,0.34,0.01,2010-12-30
C00019,THE HONGKONG AND SHANGHAI BANKING,338706000,1512000,4.27,0.02,2010-12-30
C00010,CITIBANK N.A.,22474614,120000,0.28,0.0,2010-12-30
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,14782000,-300000,0.19,-0.0,2010-12-30
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,2180000,-1110000,0.03,-0.01,2010-12-30
B01818,I-ACCESS INVESTORS LTD,1076000,178000,0.01,0.0,2010-12-30
B01769,ONE CHINA SECURITIES LTD,200058,200000,0.0,0.0,2010-12-30
B01727,ICBC (ASIA) SECURITIES LTD,6432000,-26000,0.08,-0.0,2010-12-30
B01725,GT CAPITAL LTD,1000000,200000,0.01,0.0,2010-12-30
B01695,DAH SING SECURITIES LTD,2170000,100000,0.03,0.0,2010-12-30
B01670,BAOQIAO PARTNERS SECURITIES (HK) LTD,200000,100000,0.0,0.0,2010-12-30
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,6976000,40000,0.09,0.0,2010-12-30
B01649,CINDA INTERNATIONAL SECURITIES LTD,1098000,-200000,0.01,-0.0,2010-12-30
B01607,RHB SECURITIES HONG KONG LTD,18930000,1600000,0.24,0.02,2010-12-30
B01575,MASTER TRADEMORE SECURITIES LTD,2300000,-3538000,0.03,-0.04,2010-12-30
B01551,YUE XIU SECURITIES CO LTD,1300000,700000,0.02,0.01,2010-12-30
B01545,TUNG SHING SECURITIES (BROKERS) LTD,9212000,-60000,0.12,-0.0,2010-12-30
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,312000,-224000,0.0,-0.0,2010-12-30
B01423,PRUDENTIAL BROKERAGE LTD,2798000,-8000,0.04,-0.0,2010-12-30
B01416,VC BROKERAGE LTD,1956000,500000,0.02,0.01,2010-12-30
B01345,PHILLIP SECURITIES (HONG KONG) LTD,8910000,-298000,0.11,-0.0,2010-12-30
B01324,FUNDERSTONE SECURITIES LTD,3550000,-100000,0.04,-0.0,2010-12-30
B01290,SPS SECURITIES LTD,780000,300000,0.01,0.0,2010-12-30
B01284,HANG SENG SECURITIES LTD,54178000,-840000,0.68,-0.01,2010-12-30
B01271,HANG TAI SECURITIES LTD,900000,-200000,0.01,-0.0,2010-12-30
B01266,PREMIER Q SECURITIES LTD,62786000,1842000,0.79,0.02,2010-12-30
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,600000,-1572000,0.01,-0.02,2010-12-30
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,6620000,-10000,0.08,-0.0,2010-12-30
B01183,CHONG HING SECURITIES LTD,10836000,100000,0.14,0.0,2010-12-30
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,12374000,-508000,0.16,-0.01,2010-12-30
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,27624000,460000,0.35,0.01,2010-12-30
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,443544163,-1880000,5.59,-0.02,2010-12-30
B01130,BOCI SECURITIES LTD,63456000,-160000,0.8,-0.0,2010-12-30
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,3002000,-100000,0.04,-0.0,2010-12-30
,Total changed named holdings,1476836835,0,18.62,0.0,
,Unchanged named holdings,655890845,0,8.27,0.0,
,Total named holdings,2132727680,0,26.89,0.0,
,Unnamed Investor Participants,3166000,0,0.04,0.0,
,Total securities in CCASS,2135893680,0,26.93,0.0,
,Securities not in CCASS,5794273004,0,73.07,0.0,
,Issued securities,7930166684,0,100.0,0.0,30-Nov-2010
